4030,бездельник,ребенок,Егор,23,Мужской,3,12345,2024-03-06
4031,вдовый,смерть,Егор,23,Мужской,105,12345,2024-03-06
4032,правление,царь,Егор,23,Мужской,4,12345,2024-03-06
4033,обман,ложь,Егор,23,Мужской,8,12345,2024-03-06
4034,мошенник,обман,Егор,23,Мужской,2,12345,2024-03-06
4035,ум,мозг,Егор,23,Мужской,2,12345,2024-03-06
4036,твердый,железо,Егор,23,Мужской,6,12345,2024-03-06
4037,ответить,вопрос,Егор,23,Мужской,7,12345,2024-03-06
4038,рисковать,внимание,Егор,23,Мужской,4,12345,2024-03-06
4039,муж,жена,Егор,23,Мужской,4,12345,2024-03-06
4040,лучший,человек,Егор,23,Мужской,3,12345,2024-03-06
4041,средний,палец,Егор,23,Мужской,2,12345,2024-03-06
4042,выстрел,пистолет,Егор,23,Мужской,2,12345,2024-03-06
4043,коварный,человек,Егор,23,Мужской,3,12345,2024-03-06
4044,президент,костюм,Егор,23,Мужской,2,12345,2024-03-06
4045,студент,молодой,Егор,23,Мужской,24,12345,2024-03-06
4046,мужчина,человек,Егор,23,Мужской,114,12345,2024-03-06
4047,главный,герой,Егор,23,Мужской,2,12345,2024-03-06
4048,жадный,евре,Егор,23,Мужской,3,12345,2024-03-06
4049,мама,папа,Егор,23,Мужской,1,12345,2024-03-06
4050,год,сурка,Егор,23,Мужской,3,12345,2024-03-06
4051,русский,я,Егор,23,Мужской,2,12345,2024-03-06
4052,парень,девушка,Егор,23,Мужской,3,12345,2024-03-06
4053,скорлупа,яйцо,Егор,23,Мужской,3,12345,2024-03-06
4054,девочка,косички,Егор,23,Мужской,3,12345,2024-03-06
4055,сострадание,эмпатия,Егор,23,Мужской,4,12345,2024-03-06
4056,купить,деньги,Егор,23,Мужской,3,12345,2024-03-06
4057,инициативный,человек,Егор,23,Мужской,21,12345,2024-03-06
4058,Бог,распятие,Егор,23,Мужской,5,12345,2024-03-06
4059,российский,военный корабль,Егор,23,Мужской,5,12345,2024-03-06
4060,рисунок,изображение,Егор,23,Мужской,5,12345,2024-03-06
4061,бедствие,потоп,Егор,23,Мужской,5,12345,2024-03-06
4062,глубокий,каньон,Егор,23,Мужской,4,12345,2024-03-06
4063,мир,труд,Егор,23,Мужской,2,12345,2024-03-06
4064,преследовать,полиция,Егор,23,Мужской,3,12345,2024-03-06
4065,утаивать,ложь,Егор,23,Мужской,3,12345,2024-03-06
4066,свой,собственность,Алексей,22,Мужской,7,12345,2024-03-06
4067,голос,выбор,Алексей,22,Мужской,16,12345,2024-03-06
4068,мужчина,парень,Алексей,22,Мужской,5,12345,2024-03-06
4069,единственный,один,Алексей,22,Мужской,3,12345,2024-03-06
4070,готовый,сделанный,Алексей,22,Мужской,5,12345,2024-03-06
4071,великий,князь,Алексей,22,Мужской,6,12345,2024-03-06
4072,простой,легкий,Алексей,22,Мужской,2,12345,2024-03-06
4073,он,парень,Алексей,22,Мужской,5,12345,2024-03-06
4074,кристалл,алмаз,Алексей,22,Мужской,4,12345,2024-03-06
4075,следовать,тропа,Алексей,22,Мужской,4,12345,2024-03-06
4076,железо,яблоко,Алексей,22,Мужской,6,12345,2024-03-06
4077,конец,начало,Алексей,22,Мужской,3,12345,2024-03-06
4078,кремль,правительство,Алексей,22,Мужской,7,12345,2024-03-06
4079,внутренняя,политика,Алексей,22,Мужской,2,12345,2024-03-06
4080,сокол,ястреб,Алексей,22,Мужской,4,12345,2024-03-06
4081,взгляд,взор,Алексей,22,Мужской,2,12345,2024-03-06
4082,коррупция,взятка,Алексей,22,Мужской,3,12345,2024-03-06
4083,зима,холод,Алексей,22,Мужской,4,12345,2024-03-06
4084,глубокий,чувственный ,Алексей,22,Мужской,4,12345,2024-03-06
4085,быть,существовать,Алексей,22,Мужской,8,12345,2024-03-06
4086,стеснительный,скромный,Алексей,22,Мужской,3,12345,2024-03-06
4087,стремительный,решительный,Алексей,22,Мужской,3,12345,2024-03-06
4088,карьерист,бизнесмен,Алексей,22,Мужской,10,12345,2024-03-06
4089,появиться,прийти,Алексей,22,Мужской,4,12345,2024-03-06
4090,другой,иной,Алексей,22,Мужской,2,12345,2024-03-06
4091,ехать,двигаться,Алексей,22,Мужской,11,12345,2024-03-06
4092,памятник,монумент,Алексей,22,Мужской,13,12345,2024-03-06
4093,зайти,войти,Алексей,22,Мужской,9,12345,2024-03-06
4094,безумие,беспорядок,Алексей,22,Мужской,5,12345,2024-03-06
4095,книга,знания,Алексей,22,Мужской,2,12345,2024-03-06
4096,земля,вода,Алексей,22,Мужской,5,12345,2024-03-06
4097,упрямый,настырный,Алексей,22,Мужской,6,12345,2024-03-06
4098,дефицит,нехватка,Алексей,22,Мужской,4,12345,2024-03-06
4099,жалость,сочувствие,Алексей,22,Мужской,7,12345,2024-03-06
4100,вор,преступник,Алексей,22,Мужской,16,12345,2024-03-06
4101,агрессивный,вспыльчивый,Алексей,22,Мужской,18,12345,2024-03-06
4102,долго,продолжительно,Алексей,22,Мужской,8,12345,2024-03-06
4103,изменчивый,мир,Алексей,22,Мужской,3,12345,2024-03-06
4104,ответить,спросить,Алексей,22,Мужской,16,12345,2024-03-06
4105,разговор,душевный,Алексей,22,Мужской,3,12345,2024-03-06
4106,эгоист,самолюб,Алексей,22,Мужской,11,12345,2024-03-06
4107,час,минута,Алексей,22,Мужской,15,12345,2024-03-06
4108,гражданин,человек,Алексей,22,Мужской,27,12345,2024-03-06
4109,звонить,телефон,Алексей,22,Мужской,10,12345,2024-03-06
4110,помощь,подмога,Алексей,22,Мужской,18,12345,2024-03-06
4111,успех,удача,Алексей,22,Мужской,43,12345,2024-03-06
4112,попросить,выйти,Алексей,22,Мужской,2,12345,2024-03-06
4113,нужный,важный,Алексей,22,Мужской,6,12345,2024-03-06
4114,большой,массивный,Алексей,22,Мужской,65,12345,2024-03-06
4115,вранье,ложь,Алексей,22,Мужской,8,12345,2024-03-06
4116,утро,вечер,Алексей,22,Мужской,2,12345,2024-03-06
4117,раздражение,рана,Алексей,22,Мужской,100,12345,2024-03-06
4118,Сибирь,лес,Алексей,22,Мужской,6,12345,2024-03-06
4119,революция,Ленин,Алексей,22,Мужской,3,12345,2024-03-06
4120,говорить,сказать,Алексей,22,Мужской,4,12345,2024-03-06
4121,подойти,приблизиться,Алексей,22,Мужской,4,12345,2024-03-06
4122,отобрать,взять,Алексей,22,Мужской,2,12345,2024-03-06
4123,занятие,практическое,Алексей,22,Мужской,6,12345,2024-03-06
4124,сосать,леденец,Алексей,22,Мужской,20,12345,2024-03-06
4125,твердый,жесткий,Алексей,22,Мужской,20,12345,2024-03-06
4126,мир,окружающий,Алексей,22,Мужской,14,12345,2024-03-06
4127,устойчивый,шаткий,Алексей,22,Мужской,98,12345,2024-03-06
4128,чувствовать,ритм,Алексей,22,Мужской,3,12345,2024-03-06
4129,независимый,депутат,Алексей,22,Мужской,14,12345,2024-03-06
4130,чистый,лист,Алексей,22,Мужской,3,12345,2024-03-06
4131,полный,привод,Алексей,22,Мужской,8,12345,2024-03-06
4132,забыть,утерять,Алексей,22,Мужской,20,12345,2024-03-06
4133,девушка,женщина,Алексей,22,Мужской,5,12345,2024-03-06
4134,пиво,квас,Алексей,22,Мужской,9,12345,2024-03-06
4135,каторга,ссылка,Алексей,22,Мужской,8,12345,2024-03-06
4136,кончать,дела,Алексей,22,Мужской,69,12345,2024-03-06
4137,мрачный,вид,Алексей,22,Мужской,10,12345,2024-03-06
4138,снимать,фото,Алексей,22,Мужской,9,12345,2024-03-06
4139,мирный,житель,Алексей,22,Мужской,3,12345,2024-03-06
4140,хозяин,барин,Алексей,22,Мужской,5,12345,2024-03-06
4141,долг,вложение,Алексей,22,Мужской,13,12345,2024-03-06
4142,неделя,день,Алексей,22,Мужской,4,12345,2024-03-06
4143,мед,липовый,Алексей,22,Мужской,6,12345,2024-03-06
4144,перспектива,роста,Алексей,22,Мужской,20,12345,2024-03-06
4145,живой,жизнь,Алексей,22,Мужской,18,12345,2024-03-06
4146,вспоминать,забыть,Алексей,22,Мужской,5,12345,2024-03-06
4147,широкий,обширный,Алексей,22,Мужской,7,12345,2024-03-06
4148,оставаться,собой,Алексей,22,Мужской,5,12345,2024-03-06
4149,слышать,видеть,Алексей,22,Мужской,4,12345,2024-03-06
4150,Россия,родина,Алексей,22,Мужской,9,12345,2024-03-06
4151,наш,их,Алексей,22,Мужской,14,12345,2024-03-06
4152,победа,торжество,Алексей,22,Мужской,19,12345,2024-03-06
4153,игла,сено,Алексей,22,Мужской,2,12345,2024-03-06
4154,небольшой,маленький,Алексей,22,Мужской,3,12345,2024-03-06
4155,сыр,колбаса,Алексей,22,Мужской,13,12345,2024-03-06
4156,зависть,черная,Алексей,22,Мужской,47,12345,2024-03-06
4157,лучший,день,Алексей,22,Мужской,2,12345,2024-03-06
4158,рисунок,картина,Алексей,22,Мужской,5,12345,2024-03-06
4159,баня,парилка,Алексей,22,Мужской,2,12345,2024-03-06
4160,мужик,парень,Алексей,22,Мужской,3,12345,2024-03-06
4161,кровь,рана,Алексей,22,Мужской,12,12345,2024-03-06
4162,равенство,демократия,Алексей,22,Мужской,11,12345,2024-03-06
4163,передать,подарок,Алексей,22,Мужской,14,12345,2024-03-06
4164,взрослый,молодой,Алексей,22,Мужской,3,12345,2024-03-06
4165,делать,дело,Алексей,22,Мужской,3,12345,2024-03-06
4166,российский,паспорт,Алексей,22,Мужской,2,12345,2024-03-06
4167,международный,метро,Егор,23,Мужской,4,12345,2024-03-07
4168,бедствие,потоп,Егор,23,Мужской,2,12345,2024-03-07
4169,находиться,лес,Егор,23,Мужской,5,12345,2024-03-07
4170,лес,дерево,Егор,23,Мужской,5,12345,2024-03-07
4171,жить,природа,Егор,23,Мужской,8,12345,2024-03-07
4172,новый,телефон,Егор,23,Мужской,5,12345,2024-03-07
4173,веселый,человек,Егор,23,Мужской,2,12345,2024-03-07
4174,организация,компания,Егор,23,Мужской,4,"0",2024-03-07
4175,соученик,студент,Егор,23,Мужской,3,"0",2024-03-07
4176,возделывать,поле,Егор,23,Мужской,2,"0",2024-03-07
4177,Пушкин,Книга,Егор,23,Мужской,4,"0",2024-03-07
4178,тюрьма,зона,Егор,23,Мужской,4,"0",2024-03-07
4179,экзамен,парта,Егор,23,Мужской,2,"0",2024-03-07
4180,жадный,деньги,Егор,23,Мужской,2,"0",2024-03-07
4181,лживый,человек,Егор,23,Мужской,4,"0",2024-03-07
4182,пиво,бутылка,Егор,23,Мужской,7,"0",2024-03-07
4183,двойной,стандарт,Егор,23,Мужской,3,"0",2024-03-07
4184,темный,коридор,Егор,23,Мужской,1320,"0",2024-03-07
4185,закон,порядок,Егор,23,Мужской,4,"0",2024-03-07
4186,учительница,женщина,Егор,23,Мужской,2,"0",2024-03-07
4187,гора,снег,Егор,23,Мужской,5,"0",2024-03-07
4188,культурный,код,Егор,23,Мужской,2,"0",2024-03-07
4189,одиночество,человек,Егор,23,Мужской,6,"0",2024-03-07
4190,лидер,флаг,Егор,23,Мужской,2,"0",2024-03-07
4191,лидер,флаг,Егор,23,Мужской,2,"0",2024-03-07
4192,лидер,флаг,Егор,23,Мужской,2,"0",2024-03-07
4193,сыр,мышь,Егор,23,Мужской,4,"0",2024-03-07
4194,царь,корона,Егор,23,Мужской,2,"0",2024-03-07
4195,луна,солнце,Егор,23,Мужской,23,"0",2024-03-07
4196,золото,слиток,Егор,23,Мужской,2,"0",2024-03-07
4197,я,человек,Егор,23,Мужской,4,"0",2024-03-07
4198,застенчивый,лицо,Егор,23,Мужской,4,"0",2024-03-07
4199,снег,солнце,Егор,23,Мужской,9,"0",2024-03-07
4200,перспектива,камера,Егор,23,Мужской,3,"0",2024-03-07
4201,сплетни,разговор,Егор,23,Мужской,3,"0",2024-03-07
4202,получить,зарплата,Егор,23,Мужской,60,"0",2024-03-07
4203,садиться,тюрьма,Егор,23,Мужской,3,"0",2024-03-07
4204,безопасный,город,Егор,23,Мужской,4,"0",2024-03-07
4205,холодный,лёд,Егор,23,Мужской,3,"0",2024-03-07
4206,борьба,война,Егор,23,Мужской,29,"0",2024-03-07
4207,смыться,уйти,Егор,23,Мужской,265,"0",2024-03-07
4208,ель,дерево,Егор,23,Мужской,3,"0",2024-03-07
4209,кузница,наковальня,Егор,23,Мужской,7,"0",2024-03-07
4210,ель,дерево,Егор,23,Мужской,3,"0",2024-03-07
4211,возмещать,деньги,Егор,23,Мужской,39,"0",2024-03-07
4212,женщина,волосы,Егор,23,Мужской,62,"0",2024-03-07
4213,снять,пломба,Егор,23,Мужской,9,"0",2024-03-07
4214,история,учебник,Егор,23,Мужской,4,"0",2024-03-07
4215,умный,мозг,Егор,23,Мужской,2,"0",2024-03-07
4216,мир,планета,Егор,23,Мужской,3,"0",2024-03-07
4217,орел,город,Егор,23,Мужской,4,"0",2024-03-07
4218,хлеб,буханка,Егор,23,Мужской,6,"0",2024-03-07
4219,желтый,лимон,Егор,23,Мужской,5,"0",2024-03-07
4220,коридор,длинный,Егор,23,Мужской,10,"0",2024-03-07
4221,стремительный,человек,Егор,23,Мужской,6,"0",2024-03-07
4222,получить,письмо,Егор,23,Мужской,150,"0",2024-03-07
4223,настырный,наглый,Егор,23,Мужской,6,"0",2024-03-07
4224,жизнь,голем,Егор,23,Мужской,2,"0",2024-03-07
4225,писать,письмо,Егор,23,Мужской,3,"0",2024-03-07
4226,злость,агрессия,Егор,23,Мужской,3,"0",2024-03-07
4227,грязь,дорога,Егор,23,Мужской,29,"0",2024-03-07
4228,нация,германия,Егор,23,Мужской,3,"0",2024-03-07
4229,металл,аллюминий,Егор,23,Мужской,4,"0",2024-03-07
4230,ненавидеть,злость,Егор,23,Мужской,4,"0",2024-03-07
4231,деревянный,стол,Егор,23,Мужской,12,"0",2024-03-07
4232,письмо,конверт,Егор,23,Мужской,3,"0",2024-03-07
4233,свистеть,дерево,Егор,23,Мужской,12,"0",2024-03-07
4234,КГБ,СССР,Егор,23,Мужской,4,"0",2024-03-07
4235,перспектива,камера,Егор,23,Мужской,3,"0",2024-03-07
4236,надутый,батут,Егор,23,Мужской,2,"0",2024-03-07
4237,возделывать,земля,Егор,23,Мужской,9,"0",2024-03-07
4238,передвигать,стул,Егор,23,Мужской,10,"0",2024-03-07
4239,любить,сердце,Егор,23,Мужской,24,"0",2024-03-07
4240,появиться,туман,Егор,23,Мужской,4,"0",2024-03-07
4241,период,время,Егор,23,Мужской,2,"0",2024-03-07
4242,продолжать,бег,Егор,23,Мужской,3,"0",2024-03-07
4243,атаковать,меч,Егор,23,Мужской,3,"0",2024-03-07
4244,сожаление,грусть,Егор,23,Мужской,4,"0",2024-03-07
4245,пространство,театр,Егор,23,Мужской,13,"0",2024-03-07
4246,ум,голов,Егор,23,Мужской,3,"0",2024-03-07
4247,интеллигент,костюм,Егор,23,Мужской,3,"0",2024-03-07
4248,мафия,автомат,Егор,23,Мужской,4,"0",2024-03-07
4249,сыр,мышь,Егор,23,Мужской,4,"0",2024-03-07
4250,упасть,лужа,Егор,23,Мужской,8,"0",2024-03-07
4251,учиться,урок,Егор,23,Мужской,47,"0",2024-03-07
4252,написать,письмо,Егор,23,Мужской,2,"0",2024-03-07
4253,готовый,ужин,Егор,23,Мужской,3,"0",2024-03-07
4254,вы,я,Егор,23,Мужской,2,"0",2024-03-07
4255,сложный,путь,Егор,23,Мужской,2,"0",2024-03-07
4256,слава,звезда,Егор,23,Мужской,5,"0",2024-03-07
4257,религиозный,крест,Егор,23,Мужской,1152,"0",2024-03-07
4258,минута,Время,Дмитрий,22,Мужской,5,12345,2024-03-07
4259,хитрый,Подлый,Дмитрий,22,Мужской,7,12345,2024-03-07
4260,поле,Участок,Дмитрий,22,Мужской,19,12345,2024-03-07
4261,правительство,Правление,Дмитрий,22,Мужской,6,12345,2024-03-07
4262,железо,Металл,Дмитрий,22,Мужской,3,12345,2024-03-07
4263,заниматься,Делать,Дмитрий,22,Мужской,3,12345,2024-03-07
4264,упасть,Падать,Дмитрий,22,Мужской,5,12345,2024-03-07
4265,взять,Брать,Дмитрий,22,Мужской,2,12345,2024-03-07
4266,район,Квартал,Дмитрий,22,Мужской,6,12345,2024-03-07
4267,сверло,Бита,Дмитрий,22,Мужской,6,12345,2024-03-07
4268,советский,Социалистический,Дмитрий,22,Мужской,11,12345,2024-03-07
4269,ребята,Дети,Дмитрий,22,Мужской,10,12345,2024-03-07
4270,зерно,Зерна,Дмитрий,22,Мужской,15,12345,2024-03-07
4271,потом,Затем,Дмитрий,22,Мужской,3,12345,2024-03-07
4272,будущий,Следующий,Дмитрий,22,Мужской,19,12345,2024-03-07
4273,подлец,Плут ,Дмитрий,22,Мужской,10,12345,2024-03-07
4274,законность,Правомерность ,Дмитрий,22,Мужской,7,12345,2024-03-07
4275,Чехов,Писать,Дмитрий,22,Мужской,6,12345,2024-03-07
4276,поднять,Взять,Дмитрий,22,Мужской,4,12345,2024-03-07
4277,дело,Работа,Дмитрий,22,Мужской,7,12345,2024-03-07
4278,твердый,Упругий,Дмитрий,22,Мужской,16,12345,2024-03-07
4279,управлять,Руководить ,Дмитрий,22,Мужской,7,12345,2024-03-07
4280,участие,Причастность ,Дмитрий,22,Мужской,19,12345,2024-03-07
4281,велосипед,Транспорт,Дмитрий,22,Мужской,8,12345,2024-03-07
4282,напористый,Упорный,Дмитрий,22,Мужской,12,12345,2024-03-07
4283,сплетни,Слухи,Дмитрий,22,Мужской,3,12345,2024-03-07
4284,Сталин,Вождь ,Дмитрий,22,Мужской,3,12345,2024-03-07
4285,расти,Прорастать,Дмитрий,22,Мужской,9,12345,2024-03-07
4286,он,Местоимение,Дмитрий,22,Мужской,7,12345,2024-03-07
4287,жадный,Эгоистичный,Дмитрий,22,Мужской,24,12345,2024-03-07
4288,ошибка,Провал,Дмитрий,22,Мужской,5,12345,2024-03-07
4289,подумать,Рассудить ,Дмитрий,22,Мужской,4,12345,2024-03-07
4290,надутый,Недовольный,Дмитрий,22,Мужской,9,12345,2024-03-07
4291,религиозный,Божественный,Дмитрий,22,Мужской,93,12345,2024-03-07
4292,семья,Род,Дмитрий,22,Мужской,85,12345,2024-03-07
4293,чай,Напиток,Дмитрий,22,Мужской,7,12345,2024-03-07
4294,сжатый,Суженный ,Дмитрий,22,Мужской,41,12345,2024-03-07
4295,хуже,Лучше,Дмитрий,22,Мужской,44,12345,2024-03-07
4296,погода,Осадки,Дмитрий,22,Мужской,26,12345,2024-03-07
4297,странный,Необычный,Дмитрий,22,Мужской,5,12345,2024-03-07
4298,немногословный,Тихий,Дмитрий,22,Мужской,4,12345,2024-03-07
4299,здоровье,Самочувствие ,Дмитрий,22,Мужской,14,12345,2024-03-07
4300,умереть,Погибнуть,Дмитрий,22,Мужской,6,12345,2024-03-07
4301,знакомый,Приятель,Дмитрий,22,Мужской,15,12345,2024-03-07
4302,интеллигент,Интеллектуал,Дмитрий,22,Мужской,15,12345,2024-03-07
4303,государство,Страна,Дмитрий,22,Мужской,6,12345,2024-03-07
4304,случай,Событие ,Дмитрий,22,Мужской,3,12345,2024-03-07
4305,посмотреть,Взглянуть ,Дмитрий,22,Мужской,5,12345,2024-03-07
4306,жить,Существовать ,Дмитрий,22,Мужской,6,12345,2024-03-07
4307,месяц,Сезон,Дмитрий,22,Мужской,14,12345,2024-03-07
4308,почти,Практически ,Дмитрий,22,Мужской,4,12345,2024-03-07
4309,женский,Женственный,Дмитрий,22,Мужской,4,12345,2024-03-07
4310,год,Время,Дмитрий,22,Мужской,11,12345,2024-03-07
4311,океан,Водоём,Дмитрий,22,Мужской,28,12345,2024-03-07
4312,шаг,Походка,Дмитрий,22,Мужской,18,12345,2024-03-07
4313,грязь,Чистота ,Дмитрий,22,Мужской,57,12345,2024-03-07
4314,лист,Бумага,Дмитрий,22,Мужской,6,12345,2024-03-07
4315,закон,Правило,Дмитрий,22,Мужской,4,12345,2024-03-07
4316,сильный,Мощный ,Дмитрий,22,Мужской,5,12345,2024-03-07
4317,образование,Знания,Дмитрий,22,Мужской,4,12345,2024-03-07
4318,экспорт,Импорт,Дмитрий,22,Мужской,6,12345,2024-03-07
4319,корабль,Катер,Дмитрий,22,Мужской,17,12345,2024-03-07
4320,наркотик,Опиум,Дмитрий,22,Мужской,96,12345,2024-03-07
4321,веселый,Задорный,Дмитрий,22,Мужской,4,12345,2024-03-07
4322,наш,Общий,Дмитрий,22,Мужской,3,12345,2024-03-07
4323,безопасность,Сохранность,Дмитрий,22,Мужской,6,12345,2024-03-07
4324,социальный,Общественный ,Дмитрий,22,Мужской,5,12345,2024-03-07
4325,слабый,Маленький,Дмитрий,22,Мужской,59,12345,2024-03-07
4326,оставаться,Стоять,Дмитрий,22,Мужской,20,12345,2024-03-07
4327,предмет,Объект ,Дмитрий,22,Мужской,3,12345,2024-03-07
4328,ответ,Вопрос,Дмитрий,22,Мужской,9,12345,2024-03-07
4329,чистый,Грязный,Дмитрий,22,Мужской,5,12345,2024-03-07
4330,непредсказуемый,Неожиданный ,Дмитрий,22,Мужской,7,12345,2024-03-07
4331,редко,Часто,Дмитрий,22,Мужской,16,12345,2024-03-07
4332,утро,Рассвет ,Дмитрий,22,Мужской,18,12345,2024-03-07
4333,культурный,Образованный ,Дмитрий,22,Мужской,7,12345,2024-03-07
4334,жизнь,Жить,Дмитрий,22,Мужской,28,12345,2024-03-07
4335,адвокат,Защитник,Дмитрий,22,Мужской,17,12345,2024-03-07
4336,говорить,Разговаривать ,Дмитрий,22,Мужской,5,12345,2024-03-07
4337,глубокий,Потайной ,Дмитрий,22,Мужской,7,12345,2024-03-07
4338,воздух,Газ,Дмитрий,22,Мужской,7,12345,2024-03-07
4339,интересный,Заинтересованный ,Дмитрий,22,Мужской,6,12345,2024-03-07
4340,кислый,Кислота,Дмитрий,22,Мужской,24,12345,2024-03-07
4341,готовиться,Подготавливаться ,Дмитрий,22,Мужской,5,12345,2024-03-07
4342,атомный,Атом,Дмитрий,22,Мужской,16,12345,2024-03-07
4343,мука,Злаки,Дмитрий,22,Мужской,78,12345,2024-03-07
4344,лампа,Светильник ,Дмитрий,22,Мужской,6,12345,2024-03-07
4345,короткий,Мелкий,Дмитрий,22,Мужской,5,12345,2024-03-07
4346,тащить,Вести ,Дмитрий,22,Мужской,13,12345,2024-03-07
4347,религия,Вера,Дмитрий,22,Мужской,3,12345,2024-03-07
4348,общительный,Разговорчивый ,Дмитрий,22,Мужской,5,12345,2024-03-07
4349,легкий,Невесомый ,Дмитрий,22,Мужской,20,12345,2024-03-07
4350,показать,Изобразить ,Дмитрий,22,Мужской,4,12345,2024-03-07
4351,час,Время,Дмитрий,22,Мужской,3,12345,2024-03-07
4352,громкий,Орущий ,Дмитрий,22,Мужской,7,12345,2024-03-07
4353,известный,Знаменитый ,Дмитрий,22,Мужской,7,12345,2024-03-07
4354,сострадание,Сочувствие ,Дмитрий,22,Мужской,4,12345,2024-03-07
4355,сестра,Родня ,Дмитрий,22,Мужской,5,12345,2024-03-07
4356,жена,Супруга,Дмитрий,22,Мужской,15,12345,2024-03-07
4357,мирный,Мир,Дмитрий,22,Мужской,16,12345,2024-03-07
4358,найти,Искать,Дмитрий,22,Мужской,3,12345,2024-03-07
4359,учительница,учеба,Андрей,27,Мужской,8,12345,2024-03-07
4360,капуста,лист,Андрей,27,Мужской,4,12345,2024-03-07
4361,надменный,чел,Андрей,27,Мужской,2,12345,2024-03-07
4362,жажда,вода,Андрей,27,Мужской,3,12345,2024-03-07
4363,нищий,принц,Андрей,27,Мужской,3,12345,2024-03-07
4364,энергичный,человек,Андрей,27,Мужской,4,12345,2024-03-07
4365,родители,род,Андрей,27,Мужской,4,12345,2024-03-07
4366,утро,день,Андрей,27,Мужской,4,12345,2024-03-07
4367,урок,учеба,Андрей,27,Мужской,5,12345,2024-03-07
4368,транспорт,трамвай,Андрей,27,Мужской,3,12345,2024-03-07
4369,видеть,зрение,Андрей,27,Мужской,3,12345,2024-03-07
4370,гордый,лев,Андрей,27,Мужской,2,12345,2024-03-07
4371,тяжелый,груз,Андрей,27,Мужской,2,12345,2024-03-07
4372,конечно,верно,Андрей,27,Мужской,5,12345,2024-03-07
4373,похожий,синоним,Андрей,27,Мужской,5,12345,2024-03-07
4374,лев,гордый,Андрей,27,Мужской,2,12345,2024-03-07
4375,право,жизнь,Андрей,27,Мужской,5,12345,2024-03-07
4376,колхоз,рабочий,Андрей,27,Мужской,3,12345,2024-03-07
4377,расческа,волосы,Андрей,27,Мужской,3,12345,2024-03-07
4378,назвать,имя,Андрей,27,Мужской,2,12345,2024-03-07
4379,вернуться,немо,Андрей,27,Мужской,4,12345,2024-03-07
4380,Ленин,ссср,Андрей,27,Мужской,4,12345,2024-03-07
4381,ограниченный,возможность,Андрей,27,Мужской,9,12345,2024-03-07
4382,грязный,лужа,Андрей,27,Мужской,3,12345,2024-03-07
4383,телефон,сломаный,Андрей,27,Мужской,3,12345,2024-03-07
4384,здесь,место,Андрей,27,Мужской,4,12345,2024-03-07
4385,мерить,расстояние,Андрей,27,Мужской,9,12345,2024-03-07
4386,личность,человек,Андрей,27,Мужской,5,12345,2024-03-07
4387,стараться,учеба,Андрей,27,Мужской,6,12345,2024-03-07
4388,рубль,деньги,Андрей,27,Мужской,5,12345,2024-03-07
4389,широкий,размер,Андрей,27,Мужской,4,12345,2024-03-07
4390,увечье,травма,Андрей,27,Мужской,3,12345,2024-03-07
4391,золото,деньги,Андрей,27,Мужской,4,12345,2024-03-07
4392,лицо,мимика,Андрей,27,Мужской,6,12345,2024-03-07
4393,национальный,проект,Андрей,27,Мужской,18,12345,2024-03-07
4394,новый,новинка,Андрей,27,Мужской,18,12345,2024-03-07
4395,упасть,пропасть,Андрей,27,Мужской,3,12345,2024-03-07
4396,качество,обслуживание,Андрей,27,Мужской,5,12345,2024-03-07
4397,зеленый,зелень,Андрей,27,Мужской,3,12345,2024-03-07
4398,мыло,руки,Андрей,27,Мужской,3,12345,2024-03-07
4399,двигать,мотор,Андрей,27,Мужской,3,12345,2024-03-07
4400,превосходство,успех,Андрей,27,Мужской,3,12345,2024-03-07
4401,прививка,болезнь,Андрей,27,Мужской,4,12345,2024-03-07
4402,неправда,ложь,Андрей,27,Мужской,4,12345,2024-03-07
4403,народ,люди,Андрей,27,Мужской,3,12345,2024-03-07
4404,натолкнуться,встренса,Андрей,27,Мужской,5,12345,2024-03-07
4405,медицина,врач,Андрей,27,Мужской,3,12345,2024-03-07
4406,предоставлять,фора,Андрей,27,Мужской,6,12345,2024-03-07
4407,фамилия,имя,Андрей,27,Мужской,3,12345,2024-03-07
4408,стремительный,ветер,Андрей,27,Мужской,2,12345,2024-03-07
4409,сани,печь,Андрей,27,Мужской,5,12345,2024-03-07
4410,хрупкий,стекло,Андрей,27,Мужской,3,12345,2024-03-07
4411,лаконичный,человек,Андрей,27,Мужской,4,12345,2024-03-07
4412,тратить,деньги,Андрей,27,Мужской,2,12345,2024-03-07
4413,коммунист,россия,Андрей,27,Мужской,3,12345,2024-03-07
4414,сбежать,тюрьма,Андрей,27,Мужской,4,12345,2024-03-07
4415,напористый,человек,Андрей,27,Мужской,4,12345,2024-03-07
4416,кричать,травма,Андрей,27,Мужской,7,12345,2024-03-07
4417,сплетни,подлость,Андрей,27,Мужской,9,12345,2024-03-07
4418,отсталый,человек,Андрей,27,Мужской,4,12345,2024-03-07
4419,успеть,вовремя,Андрей,27,Мужской,3,12345,2024-03-07
4420,Иван,царь,Андрей,27,Мужской,3,12345,2024-03-07
4421,положить,нож,Андрей,27,Мужской,9,12345,2024-03-07
4422,одиночество,сила,Андрей,27,Мужской,2,12345,2024-03-07
4423,неудачник,фортуна,Андрей,27,Мужской,8,12345,2024-03-07
4424,близкий,человек,Андрей,27,Мужской,3,12345,2024-03-07
4425,родной,край,Андрей,27,Мужской,2,12345,2024-03-07
